benchmark,sub_domain,condition,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
longbench_v2,Dialogue history QA,blasst_aggressive_s50,2,0.5,0.0,0.5,"(0.0, 1.0)",64,904,0.07079646017699115,0.0,,0,0,11094080.0,5805098.0,5805098.0,5805098.0,0.0,10285577.754869103,13885440.0,184842427.7379063,1381116993.577942,10285577.754869103,12499531.708164215,965054.0,965054.0,0.5232608742680781,0.5232608742680781,0.7407455402831385,0.7407455402831385,0.3658352904000851,0.0,10551680.0,5580203.0,5580203.0,433920.0,179765.0,179765.0,108480.0,45130.0,45130.0,0.5232608742680781,0.0,0.15944427784032134,0.0869881955060717,0.0,0.5288449801358647,0.4142814343657817,0.4160213864306785,9376480.0,4936447.0,4936447.0,4936447.0,0.0,2054644.3295173645,2314240.0,8770773.663536165,339810868.62231445,2054644.3295173645,2090091.3927001953,653991.0,653991.0,0.5264712344077949,0.5264712344077949,0.887826815506328,0.887826815506328,0.16065724646700208,0.0,9286080.0,4923438.0,4923438.0,72320.0,12752.0,12752.0,18080.0,257.0,257.0,0.5264712344077949,0.0,0.01531693479623151,0.06974802911113766,0.0,0.530195518453427,0.1763274336283186,0.014214601769911505,1717600.0,868651.0,868651.0,868651.0,0.0,8230933.425351739,11571200.0,176071654.07437015,1041306124.9556274,8230933.425351739,10409440.31546402,311063.0,311063.0,0.5057353283651607,0.5057353283651607,0.7113292852385007,0.7113292852385007,0.4112022767679826,0.0,1265600.0,656765.0,656765.0,361600.0,167013.0,167013.0,90400.0,44873.0,44873.0,0.5057353283651607,0.0,0.18826974644913932,0.18110328365160688,0.0,0.5189356826801517,0.46187223451327436,0.49638274336283184,"[0.7394226199315683, 0.7423113155784753, 0.7452000112253822]","[0.3615408189948469, 0.36430218095191974, 0.36706354290899257]","[0.5070441837994055, 0.5175430412624129, 0.5280418987254203]","[0.8860072199240713, 0.8871872159114171, 0.8883672118987629]","[0.16030224277510585, 0.1611000565649186, 0.16189787035473138]","[0.5071496137863494, 0.5196548106407761, 0.5321600074952029]","[0.7096337015381294, 0.7133361355118868, 0.7170385694856443]","[0.4054484054009586, 0.40915192530496514, 0.4128554452089717]","[0.5055213130482457, 0.5059886315180312, 0.5064559499878167]",0.5,0.0,1.0,1
longbench_v2,Dialogue history QA,blasst_original_s50,2,0.0,0.0,0.0,"(0.0, 0.0)",58,869,0.0667433831990794,0.0,,0,0,6756160.0,3340465.0,3340465.0,3340465.0,0.0,7924210.4772901535,8478720.0,16327390.883964386,865719515.1665344,7924210.4772901535,8239111.994140625,514519.0,514519.0,0.49443248827736463,0.49443248827736463,0.9345998543754427,0.9345998543754427,0.13733138223894362,0.0,6424960.0,3274034.0,3274034.0,264960.0,55663.0,55663.0,66240.0,10768.0,10768.0,0.49443248827736463,0.0,0.03714021890691891,0.0761555380571212,0.0,0.5095804487498755,0.21008076690821256,0.16256038647342996,5707360.0,3066437.0,3066437.0,3066437.0,0.0,1251488.4659919739,1413120.0,5964881.56313757,216763795.1899414,1251488.4659919739,1273817.135810852,397851.0,397851.0,0.5372776555184884,0.5372776555184884,0.8856208007755703,0.8856208007755703,0.1658851612703922,0.0,5652160.0,3058149.0,3058149.0,44160.0,8057.0,8057.0,11040.0,231.0,231.0,0.5372776555184884,0.0,0.015800972188404504,0.06970841159485296,0.0,0.5410584626054464,0.1824501811594203,0.02092391304347826,1048800.0,274028.0,274028.0,274028.0,0.0,6672722.01129818,7065600.0,10362509.320826815,648955719.976593,6672722.01129818,6965294.858329773,116668.0,116668.0,0.26127765064836,0.26127765064836,0.9443956650954172,0.9443956650954172,0.12636445677917363,0.0,772800.0,215885.0,215885.0,220800.0,47606.0,47606.0,55200.0,10537.0,10537.0,0.26127765064836,0.0,0.04140806825062179,0.11123951182303585,0.0,0.27935429606625256,0.21560688405797102,0.19088768115942029,"[0.9319914461196132, 0.93393193312395, 0.9358724201282868]","[0.1340054456463534, 0.1390112465094385, 0.1440170473725236]","[0.47836444629633296, 0.4903110447748744, 0.5022576432534158]","[0.8819119476124814, 0.8846710944400085, 0.8874302412675354]","[0.1625134428829295, 0.16780690976871074, 0.173100376654492]","[0.5189391518089097, 0.5325723758829033, 0.546205599956897]","[0.9420073458210396, 0.9437841008607383, 0.9455608559004369]","[0.12285520744773215, 0.1280475567567075, 0.13323990606568287]","[0.25775291267942585, 0.2603750897129187, 0.2629972667464115]",0.0,0.0,0.0,1
longbench_v2,Dialogue history QA,dense,2,0.0,0.0,0.0,"(0.0, 0.0)",869,869,1.0,1.0,,0,0,7849600.0,0.0,0.0,0.0,0.0,9830400.0,9830400.0,0.0,1021069068.6482544,9830400.0,9830400.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7465600.0,0.0,0.0,307200.0,0.0,0.0,76800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6633600.0,0.0,0.0,0.0,0.0,1638400.0,1638400.0,0.0,262050853.72680664,1638400.0,1638400.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6569600.0,0.0,0.0,51200.0,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216000.0,0.0,0.0,0.0,0.0,8192000.0,8192000.0,0.0,759018214.9214478,8192000.0,8192000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,896000.0,0.0,0.0,256000.0,0.0,0.0,64000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,1
longbench_v2,Dialogue history QA,full_centered_s50,2,0.5,0.0,0.5,"(0.0, 1.0)",51,882,0.05782312925170068,0.0,,0,0,13433920.0,7147558.0,0.0,7147558.0,0.0,12161061.73475355,16834560.0,141354040.529669,1667389982.4205933,12161061.73475355,15489315.481895447,1781483.0,1781483.0,0.5320530418522665,0.5320530418522665,0.7223866697290305,0.7223866697290305,0.2911625535460246,0.0,12776320.0,6902398.0,6902398.0,526080.0,191110.0,191110.0,131520.0,54050.0,54050.0,0.0,0.0,0.197703637466135,0.13261080905647793,0.0,0.5402493049641838,0.3632717457420925,0.4109641119221411,11351520.0,6073569.0,0.0,6073569.0,0.0,2483367.139930725,2805760.0,5800064.415338904,423457713.9855957,2483367.139930725,2568505.7903518677,1383813.0,1383813.0,0.5350445579094254,0.5350445579094254,0.8850960666381747,0.8850960666381747,0.11703382091516217,0.0,11241920.0,6061915.0,6061915.0,87680.0,11603.0,11603.0,21920.0,51.0,51.0,0.0,0.0,0.03034423843134929,0.12190552454649245,0.0,0.5392241716717429,0.13233348540145987,0.002326642335766423,2082400.0,1073989.0,0.0,1073989.0,0.0,9677694.594822824,14028800.0,135553976.11433008,1243932268.4349976,9677694.594822824,12920809.69154358,397670.0,397670.0,0.5157457741067999,0.5157457741067999,0.6898447903472018,0.6898447903472018,0.3301093029651178,0.0,1534400.0,840483.0,840483.0,438400.0,179507.0,179507.0,109600.0,53999.0,53999.0,0.0,0.0,0.23117551727309216,0.19096715328467154,0.0,0.5477600364963504,0.409459397810219,0.49269160583941607,"[0.7218748327508298, 0.7221754615440281, 0.7224760903372265]","[0.28681905859533174, 0.28935990410769863, 0.29190074962006557]","[0.527496835371962, 0.5301702309846468, 0.5328436265973316]","[0.8813903671957065, 0.8835669194941767, 0.8857434717926467]","[0.11644656648166948, 0.11842879947990705, 0.12041103247814461]","[0.5293192272741867, 0.5326779944921374, 0.5360367617100881]","[0.6898226140461423, 0.6898971699539984, 0.6899717258618544]","[0.3239568163605645, 0.3275590174614013, 0.3311612185622381]","[0.5154234198229218, 0.5165071630595179, 0.5175909062961142]",0.5,0.0,1.0,1
longbench_v2,Dialogue history QA,jl_gaussian_r32_s50,2,0.5,0.0,0.5,"(0.0, 1.0)",47,895,0.05251396648044693,0.0,,0,0,12660160.0,6409865.0,0.0,6409865.0,0.0,11320574.965838552,15851520.0,142279031.3340666,1577719685.4811707,11320574.965838552,14542638.351646423,1659877.0,1659877.0,0.5063020530546217,0.5063020530546217,0.7141633714519838,0.7141633714519838,0.3003001351894136,0.0,12040960.0,6178046.0,6178046.0,495360.0,180808.0,180808.0,123840.0,51011.0,51011.0,0.0,0.0,0.20326526325600774,0.13111027032833708,0.0,0.5130858336876793,0.3650032299741602,0.41191052971576225,10699360.0,5394091.0,0.0,5394091.0,0.0,2373831.304550171,2641920.0,4222989.113233119,400669420.4875488,2373831.304550171,2447110.218734741,1277832.0,1277832.0,0.5041508090203526,0.5041508090203526,0.8985250516859598,0.8985250516859598,0.1026636928584184,0.0,10596160.0,5384133.0,5384133.0,82560.0,9914.0,9914.0,20640.0,44.0,44.0,0.0,0.0,0.027736992105957148,0.11943069492006998,0.0,0.5081211495485157,0.12008236434108527,0.002131782945736434,1960800.0,1015774.0,0.0,1015774.0,0.0,8946743.66128838,13209600.0,138056042.22083348,1177050264.9936218,8946743.66128838,12095528.132911682,382045.0,382045.0,0.5180405956752346,0.5180405956752346,0.6772910354051886,0.6772910354051886,0.34247604911953816,0.0,1444800.0,793913.0,793913.0,412800.0,170894.0,170894.0,103200.0,50967.0,50967.0,0.0,0.0,0.23837091748601785,0.19484139126886985,0.0,0.5494968161683278,0.4139874031007752,0.49386627906976743,"[0.7085973661525826, 0.7236343228776667, 0.7386712796027508]","[0.29229696620908047, 0.2971425802025631, 0.3019881941960457]","[0.4918440007310468, 0.5006976255315141, 0.5095512503319816]","[0.8982181971468939, 0.8990471863728521, 0.8998761755988103]","[0.10005730695386962, 0.10164076987000353, 0.10322423278613745]","[0.48665686208679726, 0.4973657636120551, 0.5080746651373129]","[0.6706731999537203, 0.6885517501786296, 0.7064303004035389]","[0.3337229090054568, 0.3390181505685892, 0.3443133921317216]","[0.5175997185295713, 0.5187907793000542, 0.5199818400705372]",0.5,0.0,1.0,1
longbench_v2,Dialogue history QA,mass_s50,2,0.5,0.0,0.5,"(0.0, 1.0)",55,1262,0.043581616481774964,0.0,,0,0,15775360.0,8363706.0,8363706.0,8363706.0,0.0,14749164.613353252,19660800.0,191375300.1821743,2058215893.8538818,14749164.613353252,17868850.669517517,1699363.0,1699363.0,0.5301752860156599,0.5301752860156599,0.7501813056108222,0.7501813056108222,0.30492812175493067,0.0,15007360.0,8012907.0,8012907.0,614400.0,274129.0,274129.0,153600.0,76670.0,76670.0,0.5301752860156599,0.0,0.15867543824077682,0.10772261298632804,0.0,0.5339318174549021,0.44617350260416666,0.4991536458333333,13343360.0,7101620.0,7101620.0,7101620.0,0.0,2965713.374481201,3276800.0,5483631.405955132,520942044.7216797,2965713.374481201,3026422.41166687,1259773.0,1259773.0,0.5322212696052568,0.5322212696052568,0.9050638960208743,0.9050638960208743,0.10259812460597925,0.0,13215360.0,7075204.0,7075204.0,102400.0,26233.0,26233.0,25600.0,183.0,183.0,0.5322212696052568,0.0,0.01852692785207182,0.09441197719315075,0.0,0.5353773185142138,0.256181640625,0.0071484375,2432000.0,1262086.0,1262086.0,1262086.0,0.0,11783451.238872051,16384000.0,185891668.77621916,1537273849.1322021,11783451.238872051,14842428.257850647,439590.0,439590.0,0.5189498355263158,0.5189498355263158,0.7192047875288117,0.7192047875288117,0.34773975466976853,0.0,1792000.0,937703.0,937703.0,512000.0,247896.0,247896.0,128000.0,76487.0,76487.0,0.5189498355263158,0.0,0.18670514031851781,0.18075246710526316,0.0,0.5232717633928572,0.484171875,0.5975546875,"[0.74984253065301, 0.7570697297530012, 0.7642969288529925]","[0.28833660281829004, 0.29674851258106455, 0.30516042234383906]","[0.519149420785455, 0.5247865934944418, 0.5304237662034287]","[0.8848761021149507, 0.8952122525947837, 0.9055484030746166]","[0.10218861836768071, 0.11080871036861287, 0.11942880236954502]","[0.5214098588468207, 0.5269359479663611, 0.5324620370859017]","[0.7187013561686888, 0.7294412251846447, 0.7401810942006007]","[0.3242087829542486, 0.3361544671073645, 0.34810015126048044]","[0.5068715103829001, 0.513055612856329, 0.5192397153297578]",0.5,0.0,1.0,0
longbench_v2,Event ordering,blasst_aggressive_s50,2,0.5,0.5,0.0,"(0.0, 0.0)",66,1880,0.035106382978723406,0.0,1.0,0,0,22585280.0,8833799.0,8833799.0,8833799.0,0.0,20963292.667593837,28139520.0,354649423.6511556,2866091026.0426025,20963292.667593837,25181898.697086334,1755856.0,1755856.0,0.3911308161776166,0.3911308161776166,0.7449769103237666,0.7449769103237666,0.3517666311263532,0.0,21486080.0,8368587.0,8368587.0,879360.0,367237.0,367237.0,219840.0,97975.0,97975.0,0.3911308161776166,0.0,0.14991748364906357,0.07774337975885179,0.0,0.38948877598891934,0.41761849526928674,0.4456650291120815,19104480.0,7123230.0,7123230.0,7123230.0,0.0,4292026.319278717,4689920.0,16126338.196942735,718156579.7573242,4292026.319278717,4344090.203092575,1122494.0,1122494.0,0.37285652370543454,0.37285652370543454,0.9151598149390004,0.9151598149390004,0.14985053913923238,0.0,18921280.0,7097218.0,7097218.0,146560.0,25073.0,25073.0,36640.0,939.0,939.0,0.37285652370543454,0.0,0.011101230684928107,0.058755537968057756,0.0,0.3750918542508752,0.171076692139738,0.02562772925764192,3480800.0,1710569.0,1710569.0,1710569.0,0.0,16671266.34831512,23449600.0,338523085.45421284,2147934446.2852783,16671266.34831512,20837808.49399376,633362.0,633362.0,0.4914298437140887,0.4914298437140887,0.7109403294007198,0.7109403294007198,0.39699371736923905,0.0,2564800.0,1271369.0,1271369.0,732800.0,342164.0,342164.0,183200.0,97036.0,97036.0,0.4914298437140887,0.0,0.17768073424189068,0.18195874511606527,0.0,0.4956990798502807,0.4669268558951965,0.5296724890829694,"[0.7314828664234627, 0.7453555310841566, 0.7592281957448507]","[0.345512948625082, 0.3516655593381939, 0.35781817005130584]","[0.3910613092122931, 0.39112893926844405, 0.39119656932459507]","[0.9121953624391489, 0.9152429926185699, 0.9182906227979908]","[0.14446351677029318, 0.14971284563976664, 0.1549621745092401]","[0.3713122190835945, 0.372900742482579, 0.3744892658815634]","[0.6953403672203257, 0.7113780387772741, 0.7274157103342226]","[0.39041519611597975, 0.3968850094325347, 0.4033548227490897]","[0.4819867326569629, 0.49117896403669425, 0.5003711954164256]",0.5,0.5,1.0,0
longbench_v2,Event ordering,blasst_original_s50,2,0.5,0.5,0.0,"(0.0, 0.0)",157,1956,0.08026584867075665,0.0,1.0,0,0,20446400.0,7654674.0,7654674.0,7654674.0,0.0,23865422.374116898,25436160.0,48624307.30706781,2650858708.467041,23865422.374116898,24697294.052049637,1347639.0,1347639.0,0.3743775921433602,0.3743775921433602,0.9382478477143129,0.9382478477143129,0.1354357832169109,0.0,19452800.0,7451346.0,7451346.0,794880.0,171173.0,171173.0,198720.0,32155.0,32155.0,0.3743775921433602,0.0,0.03270429490665019,0.06591082048673605,0.0,0.3830474790261556,0.21534445450885667,0.16181058776167473,17300000.0,6906594.0,6906594.0,6906594.0,0.0,3875975.0579605103,4239360.0,14516697.891356427,681498694.9824219,3875975.0579605103,3922974.557516098,1013861.0,1013861.0,0.3992250867052023,0.3992250867052023,0.9142830658308118,0.9142830658308118,0.14594909458237437,0.0,17134400.0,6882971.0,6882971.0,132480.0,22641.0,22641.0,33120.0,982.0,982.0,0.3992250867052023,0.0,0.011086461059119247,0.058604682080924855,0.0,0.401704816042581,0.17090126811594203,0.02964975845410628,3146400.0,748080.0,748080.0,748080.0,0.0,19989447.316156387,21196800.0,34107609.41571139,1969360013.4846191,19989447.316156387,20774319.49453354,333778.0,333778.0,0.23775743707093822,0.23775743707093822,0.9430408040910131,0.9430408040910131,0.13160217976792815,0.0,2318400.0,568375.0,568375.0,662400.0,148532.0,148532.0,165600.0,31173.0,31173.0,0.23775743707093822,0.0,0.037027861676156376,0.10608250699211798,0.0,0.2451582988267771,0.2242330917874396,0.1882427536231884,"[0.9365334665956969, 0.9388491396237786, 0.9411648126518602]","[0.1316599397876259, 0.1345779475373027, 0.1374959552869795]","[0.3546633869960664, 0.3702948156387684, 0.3859262442814704]","[0.9141661316140796, 0.9143240786474471, 0.9144820256808146]","[0.14487415709032003, 0.14637291234893673, 0.14787166760755344]","[0.37723840556331056, 0.3946678429449618, 0.412097280326613]","[0.9410069335920204, 0.9437541518190449, 0.9465013700460694]","[0.1256398320491033, 0.13022755997912622, 0.1348152879091491]","[0.23072028690629012, 0.23630682605905007, 0.24189336521181]",0.5,0.5,1.0,0
longbench_v2,Event ordering,dense,2,0.5,0.5,0.0,"(0.0, 0.0)",1778,1778,1.0,1.0,1.0,0,0,21113600.0,0.0,0.0,0.0,0.0,26296320.0,26296320.0,0.0,2735058804.0151367,26296320.0,26296320.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20086400.0,0.0,0.0,821760.0,0.0,0.0,205440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17860800.0,0.0,0.0,0.0,0.0,4382720.0,4382720.0,0.0,725328184.5673828,4382720.0,4382720.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17689600.0,0.0,0.0,136960.0,0.0,0.0,34240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252800.0,0.0,0.0,0.0,0.0,21913600.0,21913600.0,0.0,2009730619.447754,21913600.0,21913600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2396800.0,0.0,0.0,684800.0,0.0,0.0,171200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.5,0.5,1.0,0
longbench_v2,Event ordering,full_centered_s50,2,0.5,0.5,0.0,"(0.0, 0.0)",59,2038,0.028949950932286556,0.0,1.0,0,0,33008000.0,14639724.0,0.0,14639724.0,0.0,29012476.059920914,41041920.0,321935717.5139499,4165067178.626068,29012476.059920914,36918488.539777756,4953415.0,4953415.0,0.44352047988366455,0.44352047988366455,0.706898606593476,0.706898606593476,0.2780184233027797,0.0,31404800.0,14003140.0,14003140.0,1282560.0,498215.0,498215.0,320640.0,138369.0,138369.0,0.0,0.0,0.1926326175738572,0.15006710494425593,0.0,0.4458917108212757,0.3884535616267465,0.43154004491017967,27931200.0,12037898.0,0.0,12037898.0,0.0,6078216.509101868,6840320.0,11267592.24699223,1066460762.5141602,6078216.509101868,6319176.8475494385,3929601.0,3929601.0,0.43098391762616717,0.43098391762616717,0.8885865733038611,0.8885865733038611,0.1027881667627639,0.0,27664000.0,12006374.0,12006374.0,213760.0,31387.0,31387.0,53440.0,137.0,137.0,0.0,0.0,0.03522647163401285,0.1406885848083863,0.0,0.43400715731636785,0.14683289670658684,0.002563622754491018,5076800.0,2601826.0,0.0,2601826.0,0.0,22934259.550819047,34201600.0,310668125.2669577,3098606416.111908,22934259.550819047,30599311.692228317,1023814.0,1023814.0,0.5124933028679484,0.5124933028679484,0.6705610132513989,0.6705610132513989,0.3166395359832346,0.0,3740800.0,1996766.0,1996766.0,1068800.0,466828.0,466828.0,267200.0,138232.0,138232.0,0.0,0.0,0.22411384676182608,0.20166522218720453,0.0,0.5337804747647562,0.4367776946107784,0.5173353293413173,"[0.6990124420342265, 0.7063494307885143, 0.7136864195428021]","[0.2702263911471822, 0.2786582241229012, 0.2870900570986202]","[0.4251644703350695, 0.4422008423427857, 0.45923721435050197]","[0.887347987564405, 0.888500320815041, 0.8896526540656772]","[0.10268013261509944, 0.10277781899614265, 0.10287550537718586]","[0.40901623604266546, 0.42939566037656685, 0.4497750847104682]","[0.6613453329281909, 0.669919252783209, 0.6784931726382271]","[0.30757816863678544, 0.3173579320819937, 0.327137695527202]","[0.5113702378449633, 0.5125841657338857, 0.5137980936228079]",0.5,0.5,1.0,0
longbench_v2,Event ordering,jl_gaussian_r32_s50,2,0.5,0.5,0.0,"(0.0, 0.0)",70,1861,0.037614185921547555,0.0,1.0,0,0,26365760.0,10797102.0,0.0,10797102.0,0.0,23473210.245195262,32808960.0,254546914.10835254,3318469575.2752686,23473210.245195262,29803916.96446991,3781768.0,3781768.0,0.40951226135715413,0.40951226135715413,0.71545121348544,0.71545121348544,0.2769586911075938,0.0,25084160.0,10286111.0,10286111.0,1025280.0,392001.0,392001.0,256320.0,118990.0,118990.0,0.0,0.0,0.1929566410905633,0.14343481849186218,0.0,0.41006400054855335,0.3823355571161049,0.46422440699126094,22307360.0,8748368.0,0.0,8748368.0,0.0,4958194.680782318,5468160.0,6484030.793258816,863289131.6308594,4958194.680782318,5121925.443244934,2963730.0,2963730.0,0.3921740627308655,0.3921740627308655,0.906739137256832,0.906739137256832,0.08666513096490382,0.0,22093760.0,8724320.0,8724320.0,170880.0,23913.0,23913.0,42720.0,135.0,135.0,0.0,0.0,0.02994256979726562,0.13285884120756558,0.0,0.39487710557189,0.13994030898876406,0.0031601123595505617,4058400.0,2048734.0,0.0,2048734.0,0.0,18515015.564412944,27340800.0,248062883.31509373,2455180443.644409,18515015.564412944,24681991.521224976,818038.0,818038.0,0.5048132268874433,0.5048132268874433,0.6771936287311616,0.6771936287311616,0.3178624200698923,0.0,2990400.0,1561791.0,1561791.0,854400.0,368088.0,368088.0,213600.0,118855.0,118855.0,0.0,0.0,0.22555945534922284,0.20156662724226296,0.0,0.5222682584269663,0.430814606741573,0.556437265917603,"[0.7104092824956556, 0.7145418859469908, 0.718674489398326]","[0.2718806960987213, 0.2785373443434213, 0.28519399258812134]","[0.3854294955929936, 0.40510296450741123, 0.4247764334218289]","[0.9054233157464142, 0.9065018248585601, 0.907580333970706]","[0.08664827091798799, 0.08667094655735255, 0.08669362219671711]","[0.3640210220221291, 0.3870055823863144, 0.40999014275049966]","[0.671406475845504, 0.676149898164677, 0.6808933204838499]","[0.3119181650355739, 0.3197014690893565, 0.327484773143139]","[0.5026124485722123, 0.5044163098467072, 0.506220171121202]",0.5,0.5,1.0,0
longbench_v2,Event ordering,mass_s50,2,0.5,0.5,0.0,"(0.0, 0.0)",80,2345,0.03411513859275053,0.0,1.0,0,0,36889600.0,17571128.0,17571128.0,17571128.0,0.0,32676330.70003581,45711360.0,666024952.3629932,5104881191.464722,32676330.70003581,40804587.84572029,4795248.0,4795248.0,0.47631657702984037,0.47631657702984037,0.71484048385425,0.71484048385425,0.3612038997844532,0.0,35104000.0,16685391.0,16685391.0,1428480.0,706776.0,706776.0,357120.0,178961.0,178961.0,0.47631657702984037,0.0,0.17781700535019043,0.1299891568355309,0.0,0.4753130982224248,0.4947748655913978,0.5011228718637993,31235200.0,14542027.0,14542027.0,14542027.0,0.0,6750208.929397583,7618560.0,16729528.920183547,1258479899.8076172,6750208.929397583,6975226.392993927,3737144.0,3737144.0,0.46556535575248437,0.46556535575248437,0.8860216273675843,0.8860216273675843,0.11529718771318295,0.0,30937600.0,14474853.0,14474853.0,238080.0,65368.0,65368.0,59520.0,1806.0,1806.0,0.46556535575248437,0.0,0.02953543236469149,0.11964527200081959,0.0,0.4678725240484071,0.27456317204301073,0.03034274193548387,5654400.0,3029101.0,3029101.0,3029101.0,0.0,25926121.770638227,38092800.0,649295423.4428096,3846401291.6571045,25926121.770638227,33829361.452726364,1058104.0,1058104.0,0.5357068831352575,0.5357068831352575,0.6806042551515832,0.6806042551515832,0.4108600124423118,0.0,4166400.0,2210538.0,2210538.0,1190400.0,641408.0,641408.0,297600.0,177155.0,177155.0,0.5357068831352575,0.0,0.2074733199472902,0.18712931522354273,0.0,0.5305630760368664,0.5388172043010753,0.5952788978494624,"[0.7069037655067886, 0.717467125883374, 0.7280304862599596]","[0.3249981105997915, 0.35123234680875864, 0.3774665830177258]","[0.4332045657983868, 0.4675695688564308, 0.5019345719144749]","[0.8830097395119734, 0.8870184059960065, 0.8910270724800397]","[0.11179012763921732, 0.11438627323224097, 0.11698241882526463]","[0.41687073147368525, 0.45565280354812776, 0.4944348756225703]","[0.6716825707057518, 0.6835568698608476, 0.6954311690159435]","[0.3685449990635463, 0.3992251445497495, 0.4299052900359527]","[0.522848985566589, 0.5331463760844461, 0.5434437666023034]",0.5,0.5,1.0,1
