benchmark,task,condition,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
longbench_v2,Long In-context Learning,jl_gaussian_r32_s50,8,0.5,0.5,0.0,"(0.0, 0.0)",319,5001,0.0637872425514897,0.0,1.0,0,0,66427680.0,30008652.0,0.0,30008652.0,0.0,62176742.84359107,85647360.0,663877529.0965542,8555597298.539246,62176742.84359107,78514321.72559357,8625434.0,8625434.0,0.4517492105700515,0.4517492105700515,0.7259621644332186,0.7259621644332186,0.27856004063070927,0.0,63082080.0,28729665.0,28729665.0,2676480.0,979750.0,979750.0,669120.0,299237.0,299237.0,0.0,0.0,0.19075402770152514,0.1298469854735255,0.0,0.4554330643504463,0.3660591523194644,0.4472097680535629,55833280.0,24773467.0,0.0,24773467.0,0.0,13017210.943553925,14274560.0,18752166.212208197,2236795723.5429688,13017210.943553925,13372065.900627136,6471087.0,6471087.0,0.4437043104041174,0.4437043104041174,0.9119167906789368,0.9119167906789368,0.0915614285615174,0.0,55275680.0,24717501.0,24717501.0,446080.0,55808.0,55808.0,111520.0,158.0,158.0,0.0,0.0,0.024859257103070895,0.11590017638225804,0.0,0.44716774176274265,0.12510760401721666,0.0014167862266857962,10594400.0,5235185.0,0.0,5235185.0,0.0,49159531.90003715,71372800.0,645125362.8843459,6318801574.996277,49159531.90003715,65142255.82496643,2154347.0,2154347.0,0.4941464358529034,0.4941464358529034,0.688771239184075,0.688771239184075,0.3195248939096205,0.0,7806400.0,4012164.0,4012164.0,2230400.0,923942.0,923942.0,557600.0,299079.0,299079.0,0.0,0.0,0.223932981821216,0.2033477119987918,0.0,0.5139582906333265,0.4142494619799139,0.5363683644189383,"[0.7054419164522248, 0.7268024856327493, 0.7408624460542278]","[0.26969247335998286, 0.2779509664659875, 0.29234595830819754]","[0.3516379629319877, 0.45858551647278023, 0.5117805037347805]","[0.8830135500444132, 0.9109782844782365, 0.9342644670476741]","[0.06832500292878997, 0.09102593300122941, 0.11479108996649966]","[0.31502181995726847, 0.45084474980734435, 0.5142059466397563]","[0.6703183306754931, 0.6894123327628899, 0.7016559827686485]","[0.3070101683018726, 0.32018705170266515, 0.3355881253002546]","[0.4760563477532274, 0.4961557379100891, 0.5054776744004983]",0.5,0.5,4.0,0
longbench_v2,Long In-context Learning,mass_s50,8,0.375,0.5,-0.125,"(-0.375, 0.0)",218,4456,0.048922800718132854,0.0,0.75,0,0,44196960.0,20742643.0,20742643.0,20742643.0,0.0,43156039.959540606,57384960.0,542914289.2804538,5905105393.302948,43156039.959540606,52343540.076402664,5141584.0,5141584.0,0.4693228448291466,0.4693228448291466,0.7520444374195017,0.7520444374195017,0.30321578722474873,0.0,41955360.0,19711169.0,19711169.0,1793280.0,814082.0,814082.0,448320.0,217392.0,217392.0,0.4693228448291466,0.0,0.1601029279599055,0.11633343107761258,0.0,0.46981289160669815,0.45396257137758744,0.4849036402569593,37098560.0,17233243.0,17233243.0,17233243.0,0.0,8671278.415168762,9564160.0,15508958.15163982,1481443596.7573242,8671278.415168762,8868265.354930878,3773388.0,3773388.0,0.46452592769099393,0.46452592769099393,0.9066429686630882,0.9066429686630882,0.10231722466357704,0.0,36724960.0,17160515.0,17160515.0,298880.0,72139.0,72139.0,74720.0,589.0,589.0,0.46452592769099393,0.0,0.020596365991588962,0.10171251929994048,0.0,0.4672711692538263,0.24136442719486081,0.007882762312633834,7098400.0,3509400.0,3509400.0,3509400.0,0.0,34484761.54437184,47820800.0,527405331.128814,4423661796.545624,34484761.54437184,43475274.72147179,1368196.0,1368196.0,0.49439310267102443,0.49439310267102443,0.7211247311707843,0.7211247311707843,0.345287852303748,0.0,5230400.0,2550654.0,2550654.0,1494400.0,741943.0,741943.0,373600.0,216803.0,216803.0,0.49439310267102443,0.0,0.1880042403535688,0.1927470979375634,0.0,0.48765945243193637,0.49648220021413275,0.5803078158458244,"[0.7423003151589727, 0.7574457923300058, 0.766171518184785]","[0.2775671366795106, 0.3004801851073033, 0.31238201202369653]","[0.38715211487051254, 0.48650173193367224, 0.5094313377930332]","[0.878601493351228, 0.8998094643011415, 0.930437617369937]","[0.07930385412175613, 0.10395111924670014, 0.12972897057009486]","[0.36087080292843426, 0.48411090693016723, 0.512731693213718]","[0.7100554159778942, 0.7233480872605176, 0.7400343318417513]","[0.31559461532449157, 0.3398252248224653, 0.35852680383739244]","[0.4783270878448357, 0.48810501012145746, 0.5012280248355763]",0.375,0.5,3.0,0
longbench_v2,Long Structured Data Understanding,blasst_aggressive_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",80,3234,0.024737167594310452,0.0,,0,0,26628480.0,14122658.0,14122658.0,14122658.0,0.0,25272423.21433723,33177600.0,395368775.10073084,3409569143.1082153,25272423.21433723,30312837.989786148,2136878.0,2136878.0,0.5303591493018002,0.5303591493018002,0.7617315060262716,0.7617315060262716,0.34052690612941056,0.0,25332480.0,13589877.0,13589877.0,1036800.0,414506.0,414506.0,259200.0,118275.0,118275.0,0.5303591493018002,0.0,0.15192222389349797,0.08024783990674646,0.0,0.5364605834091254,0.39979359567901235,0.45630787037037035,22524480.0,12129110.0,12129110.0,12129110.0,0.0,4996823.568397522,5529600.0,19132436.11468764,878893487.296875,4996823.568397522,5064565.563865662,1384405.0,1384405.0,0.5384856831323076,0.5384856831323076,0.9036500955580009,0.9036500955580009,0.14754245745907882,0.0,22308480.0,12099966.0,12099966.0,172800.0,28152.0,28152.0,43200.0,992.0,992.0,0.5384856831323076,0.0,0.012250794898028727,0.06146224019378028,0.0,0.5423931168775282,0.16291666666666665,0.022962962962962963,4104000.0,1993548.0,1993548.0,1993548.0,0.0,20275599.645939708,27648000.0,376236338.9860432,2530675655.8113403,20275599.645939708,25248272.425920486,752473.0,752473.0,0.48575730994152044,0.48575730994152044,0.7333477881199257,0.7333477881199257,0.38557789338592435,0.0,3024000.0,1489911.0,1489911.0,864000.0,386354.0,386354.0,216000.0,117283.0,117283.0,0.48575730994152044,0.0,0.17985650969259181,0.1833511208576998,0.0,0.4926954365079365,0.4471689814814815,0.5429768518518518,"[0.7388318418650525, 0.7590648131662933, 0.7866600702073077]","[0.3178328834553287, 0.3466946938259605, 0.3518576478330875]","[0.5145789241622736, 0.5276803263938874, 0.57943927080989]","[0.8935249764300796, 0.9062145560695711, 0.9068808118604793]","[0.14396658012099492, 0.1460207657346825, 0.1581050856745477]","[0.5202148037777155, 0.5373619621850116, 0.595260152853669]","[0.7078599021625016, 0.7294683006379106, 0.7627158602453096]","[0.3594574216351459, 0.3930601742259949, 0.39757868056358286]","[0.47712937684794016, 0.4857762330354187, 0.4955084854734805]",0.0,0.0,0.0,2
longbench_v2,Long Structured Data Understanding,blasst_original_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",138,3367,0.040986040986040986,0.0,,0,0,24353280.0,10786667.0,10786667.0,10786667.0,0.0,28129619.249824524,29982720.0,49814355.3020462,3165130914.3488464,28129619.249824524,29145174.0786438,1647637.0,1647637.0,0.44292460810207085,0.44292460810207085,0.9381943749541244,0.9381943749541244,0.1254531059949309,0.0,23182080.0,10556227.0,10556227.0,936960.0,189952.0,189952.0,234240.0,40488.0,40488.0,0.44292460810207085,0.0,0.03387133751771937,0.06765565049143278,0.0,0.45536151199547237,0.20273224043715846,0.1728483606557377,20644480.0,9905440.0,9905440.0,9905440.0,0.0,4529226.469783783,4997120.0,16769223.61856124,801615290.7055664,4529226.469783783,4593929.258441925,1257753.0,1257753.0,0.4798105837492637,0.4798105837492637,0.9063673615570135,0.9063673615570135,0.1446350272326701,0.0,20449280.0,9879569.0,9879569.0,156160.0,24877.0,24877.0,39040.0,994.0,994.0,0.4798105837492637,0.0,0.012948015788722723,0.06092442144340763,0.0,0.4831255183556585,0.1593045594262295,0.02546106557377049,3708800.0,881227.0,881227.0,881227.0,0.0,23600392.78004074,24985600.0,33045131.68348496,2363515623.64328,23600392.78004074,24551244.820201874,389884.0,389884.0,0.237604346419327,0.237604346419327,0.9445597776335466,0.9445597776335466,0.11824274537890522,0.0,2732800.0,676658.0,676658.0,780800.0,165075.0,165075.0,195200.0,39494.0,39494.0,0.237604346419327,0.0,0.0380560018635187,0.10512402933563417,0.0,0.24760611826697893,0.21141777663934427,0.20232581967213115,"[0.9376337244852401, 0.9378632191432795, 0.9412266114848511]","[0.11902981359084257, 0.12337169282952289, 0.13250513921185234]","[0.4310646276983405, 0.474677012934048, 0.5005052435107582]","[0.8989012374872608, 0.9069033583227013, 0.907760554882201]","[0.14292294957935134, 0.14986646091343783, 0.1519269130831104]","[0.46569368865891775, 0.5155773838251517, 0.5493666053604128]","[0.9436083584058479, 0.9440551913073951, 0.9496916862843691]","[0.10613788715997881, 0.11677761557512466, 0.12668455399176765]","[0.23103705307572728, 0.23400982678214524, 0.24813185257447418]",0.0,0.0,0.0,1
longbench_v2,Long Structured Data Understanding,dense,3,0.0,0.0,0.0,"(0.0, 0.0)",3039,3039,1.0,1.0,,0,0,21416960.0,0.0,0.0,0.0,0.0,26296320.0,26296320.0,0.0,2840807649.6898804,26296320.0,26296320.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20389760.0,0.0,0.0,821760.0,0.0,0.0,205440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18164160.0,0.0,0.0,0.0,0.0,4382720.0,4382720.0,0.0,715972305.6914062,4382720.0,4382720.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17992960.0,0.0,0.0,136960.0,0.0,0.0,34240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252800.0,0.0,0.0,0.0,0.0,21913600.0,21913600.0,0.0,2124835343.9984741,21913600.0,21913600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2396800.0,0.0,0.0,684800.0,0.0,0.0,171200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0
longbench_v2,Long Structured Data Understanding,full_centered_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",68,3270,0.020795107033639144,0.0,,0,0,26502720.0,14364997.0,0.0,14364997.0,0.0,23756445.0004792,33054720.0,257810195.639975,3331296304.4680786,23756445.0004792,30255413.079853058,3467978.0,3467978.0,0.5420197247678729,0.5420197247678729,0.7187005365793205,0.7187005365793205,0.27819121590488455,0.0,25211520.0,13863494.0,13863494.0,1032960.0,385548.0,385548.0,258240.0,115955.0,115955.0,0.0,0.0,0.1966124075283003,0.1308536633221043,0.0,0.5498872737542203,0.3732458178438662,0.44902029120198267,22413920.0,12305483.0,0.0,12305483.0,0.0,4936988.987644196,5509120.0,10890016.178689614,867597365.3115234,4936988.987644196,5079905.213790894,2651447.0,2651447.0,0.5490107486776075,0.5490107486776075,0.896148384432395,0.896148384432395,0.11203536934677956,0.0,22198720.0,12282219.0,12282219.0,172160.0,23182.0,23182.0,43040.0,82.0,82.0,0.0,0.0,0.025941752248398654,0.11829465796255184,0.0,0.5532850092257572,0.13465381040892194,0.0019052044609665427,4088800.0,2059514.0,0.0,2059514.0,0.0,18819456.012835003,27545600.0,246920179.46128538,2463698939.156555,18819456.012835003,25175507.866062164,816531.0,816531.0,0.5036964390530229,0.5036964390530229,0.6832109670087056,0.6832109670087056,0.31658072819329897,0.0,3012800.0,1581275.0,1581275.0,860800.0,362366.0,362366.0,215200.0,115873.0,115873.0,0.0,0.0,0.23074653858428065,0.19969942281353942,0.0,0.5248522968667021,0.42096421933085504,0.5384433085501859,"[0.715114957818294, 0.720231028413556, 0.7322119790897403]","[0.2742683854495896, 0.27849428412250693, 0.2793453355256281]","[0.5275515783879776, 0.5655606719650592, 0.5782150982113337]","[0.8907392479374007, 0.8930326429031351, 0.9040299665532722]","[0.10698798244485867, 0.1112361146251128, 0.12631308515797154]","[0.5316894577258476, 0.5776192001440037, 0.5920274859214748]","[0.6794402336119657, 0.6829213746031059, 0.6994979801445544]","[0.30980056468742234, 0.3163523315715914, 0.3193417551682605]","[0.500541340625319, 0.5039299535603715, 0.5057223942208462]",0.0,0.0,0.0,1
longbench_v2,Long Structured Data Understanding,jl_gaussian_r32_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",69,3064,0.02251958224543081,0.0,,0,0,18868800.0,9671130.0,0.0,9671130.0,0.0,16884497.1520555,23470080.0,182865200.33714423,2398423628.2943726,16884497.1520555,21459596.33701706,2446106.0,2446106.0,0.5125461078605953,0.5125461078605953,0.7194051810669371,0.7194051810669371,0.27612300179066723,0.0,17952000.0,9320272.0,9320272.0,733440.0,275836.0,275836.0,183360.0,75022.0,75022.0,0.0,0.0,0.19493325906692952,0.12963760281522937,0.0,0.5191773618538325,0.37608529668411866,0.40915139616055846,15965600.0,8172156.0,0.0,8172156.0,0.0,3523102.7610206604,3911680.0,6504402.547852069,612902653.8835449,3523102.7610206604,3626606.036582947,1877887.0,1877887.0,0.5118602495365034,0.5118602495365034,0.9006623141516331,0.9006623141516331,0.10301677613459098,0.0,15812800.0,8156076.0,8156076.0,122240.0,16011.0,16011.0,30560.0,69.0,69.0,0.0,0.0,0.02646005694798306,0.11762082226787593,0.0,0.5157894869978752,0.1309800392670157,0.002257853403141361,2903200.0,1498974.0,0.0,1498974.0,0.0,13361394.391034838,19558400.0,176360797.78929216,1785520974.4108276,13361394.391034838,17832990.300434113,568219.0,568219.0,0.5163178561587214,0.5163178561587214,0.6831537544499978,0.6831537544499978,0.3142813060599003,0.0,2139200.0,1164196.0,1164196.0,611200.0,259825.0,259825.0,152800.0,74953.0,74953.0,0.0,0.0,0.2286278994907188,0.1957216175254891,0.0,0.5442202692595363,0.4251063481675393,0.4905301047120419,"[0.7132617903251927, 0.7200729035860697, 0.728654997988274]","[0.2680959427448654, 0.26921099434906376, 0.29108531358344353]","[0.49775768236556484, 0.54698023924894, 0.5559014170220684]","[0.8983705834207664, 0.90182664707579, 0.9063069991067401]","[0.099788313426985, 0.10414020603790344, 0.1153441640641046]","[0.4940601013301756, 0.555072606669057, 0.5646359733096513]","[0.6748255517516343, 0.6845861708018814, 0.694193471353522]","[0.30354332075927865, 0.3062227746037354, 0.3325275487569438]","[0.5043334029518239, 0.5097274436090226, 0.5197505230467473]",0.0,0.0,0.0,1
longbench_v2,Long Structured Data Understanding,mass_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",89,3104,0.028672680412371133,0.0,,0,0,26542400.0,14306679.0,14306679.0,14306679.0,0.0,24191813.213587523,33054720.0,418971655.26167476,3599474517.769745,24191813.213587523,30002797.86454773,2934730.0,2934730.0,0.5390122596298752,0.5390122596298752,0.7318716725958508,0.7318716725958508,0.3411715194025831,0.0,25251200.0,13673600.0,13673600.0,1032960.0,500115.0,500115.0,258240.0,132964.0,132964.0,0.5390122596298752,0.0,0.17579893736689364,0.11056762010971126,0.0,0.5415029780762894,0.48415717936802977,0.5148853779429987,22453600.0,12177853.0,12177853.0,12177853.0,0.0,4987809.163349152,5509120.0,10600120.456806976,917771110.5961914,4987809.163349152,5089737.232467651,2171511.0,2171511.0,0.5423563704706595,0.5423563704706595,0.905373120089806,0.905373120089806,0.10747023753542534,0.0,22238400.0,12131703.0,12131703.0,172160.0,45554.0,45554.0,43040.0,596.0,596.0,0.5423563704706595,0.0,0.018501697025749986,0.09671103965511098,0.0,0.545529489531621,0.26460269516728624,0.013847583643122677,4088800.0,2128826.0,2128826.0,2128826.0,0.0,19204004.05023837,27545600.0,408371534.80486774,2681703407.1735535,19204004.05023837,24913060.632080078,763219.0,763219.0,0.5206481119154764,0.5206481119154764,0.6971713830970598,0.6971713830970598,0.3902315323325253,0.0,3012800.0,1541897.0,1541897.0,860800.0,454561.0,454561.0,215200.0,132368.0,132368.0,0.5206481119154764,0.0,0.2072583854351224,0.18666087849735863,0.0,0.511782063197026,0.5280680762081784,0.6150929368029739,"[0.7238888398965116, 0.7487701952187557, 0.764758483210174]","[0.30702985936337873, 0.3115404437873744, 0.34692077135483645]","[0.5252718291276509, 0.5360778658236164, 0.5623052168172845]","[0.9029897712581156, 0.9099903179036284, 0.9151043967936527]","[0.10688221028632874, 0.10737038853379005, 0.10838233702246548]","[0.5296312068794367, 0.5367956987509026, 0.5720276371139766]","[0.6880686536241908, 0.716526170681781, 0.7346893004934784]","[0.3498720408842288, 0.35579315516743854, 0.39704732671003234]","[0.4958725079744817, 0.5036662679425837, 0.5264266820749872]",0.0,0.0,0.0,2
longbench_v2,Long-dialogue History Understanding,blasst_aggressive_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",179,2287,0.07826847398338435,0.0,,0,0,20096640.0,10364573.0,10364573.0,10364573.0,0.0,19671558.322169304,26296320.0,332064252.23615223,2678174150.6690674,19671558.322169304,23747473.193740845,1731037.0,1731037.0,0.5157366106971115,0.5157366106971115,0.7480726703268482,0.7480726703268482,0.35212078021829524,0.0,19069440.0,9948626.0,9948626.0,821760.0,325822.0,325822.0,205440.0,90125.0,90125.0,0.5157366106971115,0.0,0.15499943990533813,0.08613564257507722,0.0,0.521705199523426,0.3964928933021807,0.43869256230529596,16843840.0,8732408.0,8732408.0,8732408.0,0.0,3921368.9332199097,4382720.0,15493097.158711193,679297203.0817871,3921368.9332199097,3984488.8604774475,1142662.0,1142662.0,0.5184333263673842,0.5184333263673842,0.8947340768335439,0.8947340768335439,0.15102164933685883,0.0,16672640.0,8713418.0,8713418.0,136960.0,18117.0,18117.0,34240.0,873.0,873.0,0.5184333263673842,0.0,0.014401998589354975,0.06783856887740562,0.0,0.5226177737898737,0.1322794976635514,0.025496495327102804,3252800.0,1632165.0,1632165.0,1632165.0,0.0,15750189.388949394,21913600.0,316571155.07744104,1998876947.5872803,15750189.388949394,19762984.333263397,588375.0,588375.0,0.5017723192326611,0.5017723192326611,0.718740389025509,0.718740389025509,0.39796294925021586,0.0,2396800.0,1235208.0,1235208.0,684800.0,307705.0,307705.0,171200.0,89252.0,89252.0,0.5017723192326611,0.0,0.18311892816853476,0.18088262420068862,0.0,0.5153571428571428,0.4493355724299065,0.5213317757009346,"[0.7408669677550218, 0.750730153753342, 0.7572080748546277]","[0.3367047777608722, 0.3559551677685099, 0.3656828619304561]","[0.5009448237288611, 0.5072208715067519, 0.5244733112377755]","[0.8865972179177442, 0.8952104331002348, 0.9024690363485847]","[0.14071739531632582, 0.15048575434638722, 0.161498963459825]","[0.500866039119026, 0.5084845950105317, 0.528584177330663]","[0.7114849185250082, 0.7220276138745549, 0.7282370689608323]","[0.3827936592633965, 0.40196367452906456, 0.41100368525696845]","[0.4973203947368421, 0.5022746101364522, 0.506222290752924]",0.25,0.0,1.0,1
longbench_v2,Long-dialogue History Understanding,blasst_original_s50,4,0.0,0.0,0.0,"(0.0, 0.0)",287,2136,0.1343632958801498,0.0,,0,0,9976960.0,4958205.0,4958205.0,4958205.0,0.0,11928660.43227005,12779520.0,25411989.063211977,1331425876.4627686,11928660.43227005,12409865.427642822,749963.0,749963.0,0.49696550853165694,0.49696550853165694,0.9334200683805065,0.9334200683805065,0.13815316323910923,0.0,9477760.0,4854401.0,4854401.0,399360.0,86959.0,86959.0,99840.0,16845.0,16845.0,0.49696550853165694,0.0,0.03765438728315087,0.07516949050612612,0.0,0.5121886395097576,0.2177458934294872,0.16871995192307693,8396160.0,4551355.0,4551355.0,4551355.0,0.0,1890594.9482192993,2129920.0,9144893.30335957,338263923.68896484,1890594.9482192993,1922930.297027588,572385.0,572385.0,0.5420757822623675,0.5420757822623675,0.8876366005386584,0.8876366005386584,0.1644225882359479,0.0,8312960.0,4539974.0,4539974.0,66560.0,10975.0,10975.0,16640.0,406.0,406.0,0.5420757822623675,0.0,0.015181485130093418,0.0681722358792591,0.0,0.5461320636692586,0.1648888221153846,0.02439903846153846,1580800.0,406850.0,406850.0,406850.0,0.0,10038065.48405075,10649600.0,16267095.759852406,993161952.7738037,10038065.48405075,10486935.130615234,177578.0,177578.0,0.2573696862348178,0.2573696862348178,0.9425767619488761,0.9425767619488761,0.12798084543116056,0.0,1164800.0,314427.0,314427.0,332800.0,75984.0,75984.0,83200.0,16439.0,16439.0,0.2573696862348178,0.0,0.042148967713762364,0.11233426113360324,0.0,0.26994076236263737,0.22831730769230768,0.19758413461538463,"[0.9289427293080493, 0.9332300462831336, 0.9359364097748811]","[0.13328145890315765, 0.13916236390624315, 0.14483170455380212]","[0.4823081014413937, 0.501759671333549, 0.5051831640435599]","[0.8830265338299795, 0.8876783826473085, 0.8931417128011699]","[0.16130923807691702, 0.16179857979588053, 0.1706995834768063]","[0.5257557638459065, 0.5497844344654201, 0.5538561486967601]","[0.9365168046335542, 0.9430301657171803, 0.9455526835742268]","[0.12206547293685079, 0.12889481145064496, 0.13628784472551353]","[0.2434166282894737, 0.258481163434903, 0.26251645523797534]",0.0,0.0,0.0,1
longbench_v2,Long-dialogue History Understanding,dense,4,0.0,0.0,0.0,"(0.0, 0.0)",2136,2136,1.0,1.0,,0,0,10947840.0,0.0,0.0,0.0,0.0,14008320.0,14008320.0,0.0,1483066030.8551025,14008320.0,14008320.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10400640.0,0.0,0.0,437760.0,0.0,0.0,109440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9215040.0,0.0,0.0,0.0,0.0,2334720.0,2334720.0,0.0,384273823.7717285,2334720.0,2334720.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9123840.0,0.0,0.0,72960.0,0.0,0.0,18240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732800.0,0.0,0.0,0.0,0.0,11673600.0,11673600.0,0.0,1098792207.083374,11673600.0,11673600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1276800.0,0.0,0.0,364800.0,0.0,0.0,91200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,1
longbench_v2,Long-dialogue History Understanding,full_centered_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",282,2163,0.130374479889043,0.0,,0,0,20959040.0,11403299.0,0.0,11403299.0,0.0,19439045.91859802,26910720.0,231721535.57098335,2729129510.076935,19439045.91859802,24695489.28268814,2665187.0,2665187.0,0.5440754442951585,0.5440754442951585,0.7223532450487397,0.7223532450487397,0.29138764008419454,0.0,19907840.0,11013135.0,11013135.0,840960.0,301062.0,301062.0,210240.0,89102.0,89102.0,0.0,0.0,0.19532897537078614,0.1271616925202681,0.0,0.5532059228926895,0.357998002283105,0.4238108828006088,17630240.0,9690104.0,0.0,9690104.0,0.0,3981598.979068756,4485120.0,9865819.422426164,707204131.0935059,3981598.979068756,4102816.4472084045,2024804.0,2024804.0,0.5496297271052465,0.5496297271052465,0.8877352175791854,0.8877352175791854,0.11811204435759437,0.0,17455040.0,9675073.0,9675073.0,140160.0,14943.0,14943.0,35040.0,88.0,88.0,0.0,0.0,0.02702658304340763,0.1148483514688399,0.0,0.5542853525400113,0.1066138698630137,0.002511415525114155,3328800.0,1713195.0,0.0,1713195.0,0.0,15457446.939529262,22425600.0,221855716.1485572,2021925378.983429,15457446.939529262,20592672.835479736,640383.0,640383.0,0.5146584354722422,0.5146584354722422,0.6892768505426504,0.6892768505426504,0.33124760711518414,0.0,2452800.0,1338062.0,1338062.0,700800.0,286119.0,286119.0,175200.0,89014.0,89014.0,0.0,0.0,0.22898945383626185,0.19237653208363376,0.0,0.5455242987606002,0.4082748287671233,0.5080707762557077,"[0.7199465402372079, 0.7221754615440281, 0.7246851757845802]","[0.28662756041585624, 0.2900994261053924, 0.2949620682468656]","[0.5274802580258018, 0.5312565169129984, 0.5770283375283132]","[0.8810743259915285, 0.8839470809449089, 0.8981328688308066]","[0.10828617713343774, 0.11842879947990705, 0.12886876685828044]","[0.5298493346226038, 0.5349609930803119, 0.5883633733420415]","[0.6876042403233347, 0.6898971699539984, 0.690051554106227]","[0.32394320259507, 0.32903724497759246, 0.33790839336513534]","[0.5118375469924812, 0.5151514299768112, 0.517049034677816]",0.25,0.0,1.0,1
